date,festival,kind,venue,tier,evidence,source_url
2023-05-15,Hanuman Jayanti,announced_dates,unspecified,major,HANUMAN JAYANTI FESTIVITIES FROM MAY 14-18 _ మే 14 నుండి 18వ తేదీ వరకు తిరుమలలో హనుమజ్జయంతి ఉత్సవాలు- జేఈవో శ్రీమతి సదా భార్గవి,https://news.tirumala.org/%e0%b0%ae%e0%b1%87-14-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-18%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%a4%e0%b0%bf%e0%b0%b0%e0%b1%81%e0%b0%ae/
2023-05-16,Hanuman Jayanti,announced_dates,unspecified,major,HANUMAN JAYANTI FESTIVITIES FROM MAY 14-18 _ మే 14 నుండి 18వ తేదీ వరకు తిరుమలలో హనుమజ్జయంతి ఉత్సవాలు- జేఈవో శ్రీమతి సదా భార్గవి,https://news.tirumala.org/%e0%b0%ae%e0%b1%87-14-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-18%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%a4%e0%b0%bf%e0%b0%b0%e0%b1%81%e0%b0%ae/
2023-05-17,Hanuman Jayanti,announced_dates,unspecified,major,HANUMAN JAYANTI FESTIVITIES FROM MAY 14-18 _ మే 14 నుండి 18వ తేదీ వరకు తిరుమలలో హనుమజ్జయంతి ఉత్సవాలు- జేఈవో శ్రీమతి సదా భార్గవి,https://news.tirumala.org/%e0%b0%ae%e0%b1%87-14-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-18%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%a4%e0%b0%bf%e0%b0%b0%e0%b1%81%e0%b0%ae/
2023-05-18,Hanuman Jayanti,announced_dates,unspecified,major,HANUMAN JAYANTI FESTIVITIES FROM MAY 14-18 _ మే 14 నుండి 18వ తేదీ వరకు తిరుమలలో హనుమజ్జయంతి ఉత్సవాలు- జేఈవో శ్రీమతి సదా భార్గవి,https://news.tirumala.org/%e0%b0%ae%e0%b1%87-14-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-18%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%a4%e0%b0%bf%e0%b0%b0%e0%b1%81%e0%b0%ae/
2023-05-31,Teppotsavam,same_day_report,other_temple,minor,GRAND FLOAT FESTIVAL BEGINS IN TIRUCHANOOR TEMPLE,https://news.tirumala.org/grand-float-festival-begins-in-tiruchanoor-temple-_-%e0%b0%b5%e0%b1%88%e0%b0%ad%e0%b0%b5%e0%b0%82%e0%b0%97%e0%b0%be-%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80-%e0%b0%aa%e0%b0%a6%e0%b1%8d%e0%b0%ae%e0%b0%be/
2023-06-01,Teppotsavam,announced_dates,other_temple,minor,FLOAT FESTIVAL OF TIRUCHANOOR SRI PAT FROM MAY 31 - JUNE 4,https://news.tirumala.org/btu-of-tiruchanoor-sri-pat-from-may-31-june-4/
2023-06-02,Teppotsavam,announced_dates,other_temple,minor,FLOAT FESTIVAL OF TIRUCHANOOR SRI PAT FROM MAY 31 - JUNE 4,https://news.tirumala.org/btu-of-tiruchanoor-sri-pat-from-may-31-june-4/
2023-06-03,Teppotsavam,announced_dates,other_temple,minor,FLOAT FESTIVAL OF TIRUCHANOOR SRI PAT FROM MAY 31 - JUNE 4,https://news.tirumala.org/btu-of-tiruchanoor-sri-pat-from-may-31-june-4/
2023-06-04,Teppotsavam,same_day_report,other_temple,minor,TEPPOTSAVAM CONCLUDES AT TIRUCHANOOR TEMPLE,https://news.tirumala.org/teppotsavam-concludes-at-tiruchanoor-temple/
2023-06-29,Pavitrotsavam,same_day_report,unspecified,minor,ANKURARPANAM HELD FOR SRI KT PAVITROTSAVAM,https://news.tirumala.org/ankurarpanam-held-for-sri-kt-pavitrotsavam/
2023-06-29,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANNUAL BRAHMOTSAVAM AT THALLAPAKA TEMPLE FROM JUNE 29-JULY 7,https://news.tirumala.org/%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-29-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%81%e0%b0%b2%e0%b1%88-7%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-06-30,Pavitrotsavam,same_day_report,unspecified,minor,PAVITROTSAVAM BEGINS IN SRI KT,https://news.tirumala.org/%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80-%e0%b0%95%e0%b0%aa%e0%b0%bf%e0%b0%b2%e0%b1%87%e0%b0%b6%e0%b1%8d%e0%b0%b5%e0%b0%b0%e0%b0%be%e0%b0%b2%e0%b0%af%e0%b0%82%e0%b0%b2%e0%b1%8b-%e0%b0%aa/
2023-06-30,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANNUAL BRAHMOTSAVAM AT THALLAPAKA TEMPLE FROM JUNE 29-JULY 7,https://news.tirumala.org/%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-29-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%81%e0%b0%b2%e0%b1%88-7%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-07-01,Pavitrotsavam,announced_dates,other_temple,minor,PAVITROTSAVAM AT SRI KAPILESWARA SWAMY TEMPE FROM JUNE 30 - JULY 2 _ జూన్ 30 నుండి జూలై 2వ తేదీ వరకు శ్రీ కపిలేశ్వరాలయంలో పవిత్రోత్సవాలు,https://news.tirumala.org/%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-30-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%82%e0%b0%b2%e0%b1%88-2%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-07-01,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANNUAL BRAHMOTSAVAM AT THALLAPAKA TEMPLE FROM JUNE 29-JULY 7,https://news.tirumala.org/%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-29-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%81%e0%b0%b2%e0%b1%88-7%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-07-02,Pavitrotsavam,announced_dates,other_temple,minor,PAVITROTSAVAM AT SRI KAPILESWARA SWAMY TEMPE FROM JUNE 30 - JULY 2 _ జూన్ 30 నుండి జూలై 2వ తేదీ వరకు శ్రీ కపిలేశ్వరాలయంలో పవిత్రోత్సవాలు,https://news.tirumala.org/%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-30-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%82%e0%b0%b2%e0%b1%88-2%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-07-02,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANNUAL BRAHMOTSAVAM AT THALLAPAKA TEMPLE FROM JUNE 29-JULY 7,https://news.tirumala.org/%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-29-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%81%e0%b0%b2%e0%b1%88-7%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-07-03,Garuda Seva,same_day_report,unspecified,minor,GARUDA SEVA OBSERVED,https://news.tirumala.org/garuda-seva-observed-_-%e0%b0%b5%e0%b1%88%e0%b0%ad%e0%b0%b5%e0%b0%82%e0%b0%97%e0%b0%be-%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80-%e0%b0%97%e0%b1%8b%e0%b0%b5%e0%b0%bf%e0%b0%82%e0%b0%a6%e0%b0%b0%e0%b0%be/
2023-07-03,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANNUAL BRAHMOTSAVAM AT THALLAPAKA TEMPLE FROM JUNE 29-JULY 7,https://news.tirumala.org/%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-29-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%81%e0%b0%b2%e0%b1%88-7%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-07-04,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANNUAL BRAHMOTSAVAM AT THALLAPAKA TEMPLE FROM JUNE 29-JULY 7,https://news.tirumala.org/%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-29-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%81%e0%b0%b2%e0%b1%88-7%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-07-05,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANNUAL BRAHMOTSAVAM AT THALLAPAKA TEMPLE FROM JUNE 29-JULY 7,https://news.tirumala.org/%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-29-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%81%e0%b0%b2%e0%b1%88-7%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-07-06,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANNUAL BRAHMOTSAVAM AT THALLAPAKA TEMPLE FROM JUNE 29-JULY 7,https://news.tirumala.org/%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-29-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%81%e0%b0%b2%e0%b1%88-7%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-07-07,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANNUAL BRAHMOTSAVAM AT THALLAPAKA TEMPLE FROM JUNE 29-JULY 7,https://news.tirumala.org/%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-29-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%81%e0%b0%b2%e0%b1%88-7%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-07-13,Pavitrotsavam,same_day_report,unspecified,minor,PAVITHROTSAVAM BEGINS IN SRI KRT,https://news.tirumala.org/pavithrotsavam-begins-in-sri-krt-_-%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80-%e0%b0%95%e0%b1%8b%e0%b0%a6%e0%b0%82%e0%b0%a1%e0%b0%b0%e0%b0%be%e0%b0%ae%e0%b0%be%e0%b0%b2%e0%b0%af%e0%b0%82%e0%b0%b2%e0%b1%8b-2/
2023-07-17,Anivara Asthanam,same_day_report,unspecified,minor,ANIVARA ASTHANAM OBSERVED IN ALL LOCAL TEMPLES,https://news.tirumala.org/%e0%b0%9f%e0%b1%80%e0%b0%9f%e0%b1%80%e0%b0%a1%e0%b1%80-%e0%b0%b8%e0%b1%8d%e0%b0%a5%e0%b0%be%e0%b0%a8%e0%b0%bf%e0%b0%95%e0%b0%be%e0%b0%b2%e0%b0%af%e0%b0%be%e0%b0%b2%e0%b1%8d%e0%b0%b2%e0%b1%8b/
2023-08-01,Garuda Seva,same_day_report,unspecified,minor,GARUDA SEVA HELD,https://news.tirumala.org/%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80%e0%b0%b5%e0%b0%be%e0%b0%b0%e0%b0%bf-%e0%b0%86%e0%b0%b2%e0%b0%af%e0%b0%82%e0%b0%b2%e0%b1%8b-%e0%b0%b5%e0%b1%88%e0%b0%ad%e0%b0%b5%e0%b0%82%e0%b0%97%e0%b0%be-4/
2023-08-15,Independence Day,fixed_national_holiday,national,major,fixed calendar date,
2023-08-21,Garuda Seva,same_day_report,unspecified,minor,GARUDA PANCHAMI GARUDA SEVA HELD,https://news.tirumala.org/garuda-panchami-garuda-seva-held-_-%e0%b0%97%e0%b0%b0%e0%b1%81%e0%b0%a1-%e0%b0%aa%e0%b0%82%e0%b0%9a%e0%b0%ae%e0%b0%bf-%e0%b0%b8%e0%b0%82%e0%b0%a6%e0%b0%b0%e0%b1%8d%e0%b0%ad%e0%b0%82%e0%b0%97%e0%b0%be/
2023-08-28,Teppotsavam,announced_dates,other_temple,minor,FLOAT FESTIVAL AT KARVETINAGARAM TEMPLE FROM AUGUST 28-30,https://news.tirumala.org/%e0%b0%86%e0%b0%97%e0%b0%b8%e0%b1%8d%e0%b0%9f%e0%b1%81-28-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-30%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81%e0%b0%95/
2023-08-29,Teppotsavam,announced_dates,other_temple,minor,FLOAT FESTIVAL AT KARVETINAGARAM TEMPLE FROM AUGUST 28-30,https://news.tirumala.org/%e0%b0%86%e0%b0%97%e0%b0%b8%e0%b1%8d%e0%b0%9f%e0%b1%81-28-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-30%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81%e0%b0%95/
2023-08-30,Teppotsavam,announced_dates,other_temple,minor,FLOAT FESTIVAL AT KARVETINAGARAM TEMPLE FROM AUGUST 28-30,https://news.tirumala.org/%e0%b0%86%e0%b0%97%e0%b0%b8%e0%b1%8d%e0%b0%9f%e0%b1%81-28-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-30%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81%e0%b0%95/
2023-08-31,Garuda Seva,announced_dates,unspecified,minor,POURNAMI GARUDA SEVA CANCELLED ON AUGUST 31,https://news.tirumala.org/pournami-garuda-seva-cancelled-on-august-31/
2023-09-07,Sri Krishna Janmashtami,same_day_report,tirumala,major,GRAND SRI KRISHNA JANMASHTAMI CELEBRATIONS AT TIRUMALA,https://news.tirumala.org/%e0%b0%a4%e0%b0%bf%e0%b0%b0%e0%b1%81%e0%b0%ae%e0%b0%b2%e0%b0%b2%e0%b1%8b-%e0%b0%98%e0%b0%a8%e0%b0%82%e0%b0%97%e0%b0%be-%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80%e0%b0%95%e0%b1%83%e0%b0%b7%e0%b1%8d%e0%b0%a3/
2023-09-18,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,HIGHLIGHTS OF ACTIVITIES DURING SRIVARI ANNUAL BRAHMOTSAVAM FROM SEPTEMBER 18-25(8 days),https://news.tirumala.org/highlights-of-activities-during-srivari-annual-brahmotsavam-from-september-18-258-days/
2023-09-19,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,HIGHLIGHTS OF ACTIVITIES DURING SRIVARI ANNUAL BRAHMOTSAVAM FROM SEPTEMBER 18-25(8 days),https://news.tirumala.org/highlights-of-activities-during-srivari-annual-brahmotsavam-from-september-18-258-days/
2023-09-20,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,HIGHLIGHTS OF ACTIVITIES DURING SRIVARI ANNUAL BRAHMOTSAVAM FROM SEPTEMBER 18-25(8 days),https://news.tirumala.org/highlights-of-activities-during-srivari-annual-brahmotsavam-from-september-18-258-days/
2023-09-21,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,HIGHLIGHTS OF ACTIVITIES DURING SRIVARI ANNUAL BRAHMOTSAVAM FROM SEPTEMBER 18-25(8 days),https://news.tirumala.org/highlights-of-activities-during-srivari-annual-brahmotsavam-from-september-18-258-days/
2023-09-22,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,HIGHLIGHTS OF ACTIVITIES DURING SRIVARI ANNUAL BRAHMOTSAVAM FROM SEPTEMBER 18-25(8 days),https://news.tirumala.org/highlights-of-activities-during-srivari-annual-brahmotsavam-from-september-18-258-days/
2023-09-23,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,HIGHLIGHTS OF ACTIVITIES DURING SRIVARI ANNUAL BRAHMOTSAVAM FROM SEPTEMBER 18-25(8 days),https://news.tirumala.org/highlights-of-activities-during-srivari-annual-brahmotsavam-from-september-18-258-days/
2023-09-24,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,HIGHLIGHTS OF ACTIVITIES DURING SRIVARI ANNUAL BRAHMOTSAVAM FROM SEPTEMBER 18-25(8 days),https://news.tirumala.org/highlights-of-activities-during-srivari-annual-brahmotsavam-from-september-18-258-days/
2023-09-25,Srivari Annual Brahmotsavams,announced_dates,tirumala,major,HIGHLIGHTS OF ACTIVITIES DURING SRIVARI ANNUAL BRAHMOTSAVAM FROM SEPTEMBER 18-25(8 days),https://news.tirumala.org/highlights-of-activities-during-srivari-annual-brahmotsavam-from-september-18-258-days/
2023-09-27,Pavitrotsavam,same_day_report,unspecified,minor,PAVITROTSAVAM CONCLUDES AT SRI GT,https://news.tirumala.org/pavitrotsavam-concludes-at-sri-gt-_-%e0%b0%98%e0%b0%a8%e0%b0%82%e0%b0%97%e0%b0%be%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80-%e0%b0%97%e0%b1%8b%e0%b0%b5%e0%b0%bf%e0%b0%82%e0%b0%a6%e0%b0%b0%e0%b0%be%e0%b0%9c/
2023-09-29,Garuda Seva,same_day_report,unspecified,minor,POURNAMI GARUDA SEVA HELD,https://news.tirumala.org/pournami-garuda-seva-held-_-%e0%b0%b5%e0%b1%88%e0%b0%ad%e0%b0%b5%e0%b0%82%e0%b0%97%e0%b0%be-%e0%b0%ad%e0%b0%be%e0%b0%a6%e0%b1%8d%e0%b0%b0%e0%b0%aa%e0%b0%a6%e0%b0%ae%e0%b0%be%e0%b0%b8-%e0%b0%aa/
2023-10-02,Gandhi Jayanti,fixed_national_holiday,national,major,fixed calendar date,
2023-10-15,Navaratri Brahmotsavams,announced_dates,tirumala,major,SRIVARI NAVARATRI BRAHMOTSAVAMS FROM OCTOBER 15-23,https://news.tirumala.org/%e0%b0%85%e0%b0%95%e0%b1%8d%e0%b0%9f%e0%b1%8b%e0%b0%ac%e0%b0%b0%e0%b1%81-15-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-23%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-10-16,Navaratri Brahmotsavams,announced_dates,tirumala,major,SRIVARI NAVARATRI BRAHMOTSAVAMS FROM OCTOBER 15-23,https://news.tirumala.org/%e0%b0%85%e0%b0%95%e0%b1%8d%e0%b0%9f%e0%b1%8b%e0%b0%ac%e0%b0%b0%e0%b1%81-15-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-23%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-10-17,Navaratri Brahmotsavams,announced_dates,tirumala,major,SRIVARI NAVARATRI BRAHMOTSAVAMS FROM OCTOBER 15-23,https://news.tirumala.org/%e0%b0%85%e0%b0%95%e0%b1%8d%e0%b0%9f%e0%b1%8b%e0%b0%ac%e0%b0%b0%e0%b1%81-15-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-23%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-10-18,Navaratri Brahmotsavams,announced_dates,tirumala,major,SRIVARI NAVARATRI BRAHMOTSAVAMS FROM OCTOBER 15-23,https://news.tirumala.org/%e0%b0%85%e0%b0%95%e0%b1%8d%e0%b0%9f%e0%b1%8b%e0%b0%ac%e0%b0%b0%e0%b1%81-15-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-23%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-10-19,Garuda Seva,same_day_report,unspecified,minor,GARUDA SEVA HELD WITH UTMOST RELIGIOUS FERVOUR,https://news.tirumala.org/garuda-seva-held-with-utmost-religious-fervour/
2023-10-19,Navaratri Brahmotsavams,announced_dates,tirumala,major,SRIVARI NAVARATRI BRAHMOTSAVAMS FROM OCTOBER 15-23,https://news.tirumala.org/%e0%b0%85%e0%b0%95%e0%b1%8d%e0%b0%9f%e0%b1%8b%e0%b0%ac%e0%b0%b0%e0%b1%81-15-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-23%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-10-20,Navaratri Brahmotsavams,announced_dates,tirumala,major,SRIVARI NAVARATRI BRAHMOTSAVAMS FROM OCTOBER 15-23,https://news.tirumala.org/%e0%b0%85%e0%b0%95%e0%b1%8d%e0%b0%9f%e0%b1%8b%e0%b0%ac%e0%b0%b0%e0%b1%81-15-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-23%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-10-21,Navaratri Brahmotsavams,announced_dates,tirumala,major,SRIVARI NAVARATRI BRAHMOTSAVAMS FROM OCTOBER 15-23,https://news.tirumala.org/%e0%b0%85%e0%b0%95%e0%b1%8d%e0%b0%9f%e0%b1%8b%e0%b0%ac%e0%b0%b0%e0%b1%81-15-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-23%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-10-22,Navaratri Brahmotsavams,announced_dates,tirumala,major,SRIVARI NAVARATRI BRAHMOTSAVAMS FROM OCTOBER 15-23,https://news.tirumala.org/%e0%b0%85%e0%b0%95%e0%b1%8d%e0%b0%9f%e0%b1%8b%e0%b0%ac%e0%b0%b0%e0%b1%81-15-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-23%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-10-23,Navaratri Brahmotsavams,announced_dates,tirumala,major,SRIVARI NAVARATRI BRAHMOTSAVAMS FROM OCTOBER 15-23,https://news.tirumala.org/%e0%b0%85%e0%b0%95%e0%b1%8d%e0%b0%9f%e0%b1%8b%e0%b0%ac%e0%b0%b0%e0%b1%81-15-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-23%e0%b0%b5-%e0%b0%a4%e0%b1%87%e0%b0%a6%e0%b1%80-%e0%b0%b5%e0%b0%b0%e0%b0%95/
2023-10-23,Srivari Annual Brahmotsavams,same_day_report,tirumala,major,SRIVARI BRAHMOTSAVAMS ARE OBSERVED WITH UTMOST PILGRIM SATISFACTION LIKE NEVER BEFORE-TTD CHAIRMAN,https://news.tirumala.org/%e0%b0%ad%e0%b0%95%e0%b1%8d%e0%b0%a4%e0%b1%81%e0%b0%b2-%e0%b0%95%e0%b0%b3%e0%b1%8d%e0%b0%b2%e0%b0%b2%e0%b1%8b-%e0%b0%b5%e0%b1%86%e0%b0%b2%e0%b1%81%e0%b0%97%e0%b1%81%e0%b0%b2/
2023-11-10,Brahmotsavams,same_day_report,other_temple,major,DHWAJAROHANAM HELD FOR TIRUCHANOOR BRAHMOTSAVAMS,https://news.tirumala.org/%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80-%e0%b0%aa%e0%b0%a6%e0%b1%8d%e0%b0%ae%e0%b0%be%e0%b0%b5%e0%b0%a4%e0%b0%bf-%e0%b0%85%e0%b0%ae%e0%b1%8d%e0%b0%ae%e0%b0%b5%e0%b0%be%e0%b0%b0%e0%b0%bf-%e0%b0%ac-2/
2023-11-12,Deepavali,same_day_report,unspecified,major,DEEPAVALI ASTHANAM HELD,https://news.tirumala.org/deepavali-asthanam-performed-_-%e0%b0%a4%e0%b0%bf%e0%b0%b0%e0%b1%81%e0%b0%ae%e0%b0%b2-%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80%e0%b0%b5%e0%b0%be%e0%b0%b0%e0%b0%bf-%e0%b0%86%e0%b0%b2%e0%b0%af-2/
2023-11-14,Vasanthotsavam,same_day_report,other_temple,minor,VASANTHOTSAVAM HELD IN TIRUCHANOOR,https://news.tirumala.org/vasanthotsavam-held-in-tiruchanoor/
2023-11-27,Garuda Seva,same_day_report,unspecified,minor,POURNAMI GARUDA SEVA HELD,https://news.tirumala.org/pournami-garuda-seva-held-4/
2023-12-14,Tiruppavai / Dhanurmasam,same_day_report,unspecified,minor,TIRUPPAVAI PRAVACHANAMS TO BEGIN FROM DECEMBER 16,https://news.tirumala.org/%e0%b0%a1%e0%b0%bf%e0%b0%b8%e0%b1%86%e0%b0%82%e0%b0%ac%e0%b0%b0%e0%b1%81-23%e0%b0%a8-%e0%b0%a4%e0%b0%bf%e0%b0%b0%e0%b1%81%e0%b0%ae%e0%b0%b2%e0%b0%b2%e0%b1%8b-%e0%b0%ad/
2023-12-17,Tiruppavai / Dhanurmasam,same_day_report,tirumala,minor,TIRUPPAVAI COMMENCES AT SRIVARI TEMPLE,https://news.tirumala.org/%e0%b0%aa%e0%b1%86%e0%b0%a6%e0%b1%8d%e0%b0%a6%e0%b0%9c%e0%b1%80%e0%b0%af%e0%b0%b0%e0%b1%8d-%e0%b0%ae%e0%b0%a0%e0%b0%82%e0%b0%b2%e0%b1%8b-%e0%b0%a4%e0%b0%bf%e0%b0%b0%e0%b1%81%e0%b0%aa%e0%b1%8d/
