darshan_date,pilgrims,post_id,post_datetime,date_source,darshan_wait_hours,waiting_compartments,title,link
2018-03-18,40989,57177,2018-03-18 18:52:59,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 29 Compartments / 8 Hours, Specia","About 40,989 pilgrims had Srivari darshan from 3am to 6pm on March 18",https://news.tirumala.org/sarva-darshan-free-darshan-29-compartments-8-hours-special-entry-darshan-rs-300-darshan-direct/
2018-03-19,50194,57220,2018-03-19 18:59:14,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 19 Compartments / 5 Hours, Specia","About 50,194 pilgrims had Srivari darshan from 3am to 6pm on March 19",https://news.tirumala.org/sarva-darshan-free-darshan-19-compartments-5-hours-special-entry-darshan-rs-300-darshan-direct-2/
2018-03-20,44167,57288,2018-03-20 18:56:12,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 27 Compartments / 7 Hours, Specia","About 44,167 pilgrims had Srivari darshan from 3am to 6pm on March 20",https://news.tirumala.org/about-44167-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-march-20/
2018-03-21,37063,57380,2018-03-21 18:48:10,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 31 Compartments / 8 Hours, Specia","About 37,063 pilgrims had Srivari darshan from 3am to 6pm on March 21",https://news.tirumala.org/about-37063-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-march-21/
2018-03-22,42778,57398,2018-03-22 19:00:27,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 31 Compartments / 8 Hours, Specia","About 42,778 pilgrims had Srivari darshan from 3am to 6pm on March 22",https://news.tirumala.org/about-42778-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-march-22/
2018-03-23,39515,57454,2018-03-23 18:43:21,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 29 Compartments / 8 Hours, Specia","About 39,515 pilgrims had Srivari darshan from 3am to 6pm on March 23",https://news.tirumala.org/sarva-darshan-free-darshan-29-compartments-8-hours-special-entry-darshan-rs-300-darshan-direct-2/
2018-03-24,52860,57504,2018-03-24 19:23:50,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 28 Compartments / 9 Hours, Specia","About 52,860 pilgrims had Srivari darshan from 3am to 6pm on March 24",https://news.tirumala.org/sarva-darshan-free-darshan-28-compartments-9-hours-special-entry-darshan-rs-300-darshan-direct-2/
2018-03-26,47254,57697,2018-03-26 18:51:41,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 20 Compartments / 7 Hours, Specia","About 47,254 pilgrims had Srivari darshan from 3am to 6pm on March 26",https://news.tirumala.org/about-47254-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-march-26/
2018-03-27,43393,57730,2018-03-27 18:38:10,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 23 Compartments / 6 Hours, Specia","About 43,393 pilgrims had Srivari darshan from 3am to 6pm on March 27",https://news.tirumala.org/sarva-darshan-free-darshan-23-compartments-6-hours-special-entry-darshan-rs-300-darshan-direct/
2018-03-28,45386,57841,2018-03-28 18:14:35,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 27 Compartments / 7 Hours, Specia","About 45,386 pilgrims had Srivari darshan from 3am to 6pm on March 28.",https://news.tirumala.org/about-45386-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-march-28/
2018-03-29,41186,57943,2018-03-29 18:41:58,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 29 Compartments / 14 Hours, Speci","About 41,186 pilgrims had Srivari darshan from 3am to 6pm on March 29",https://news.tirumala.org/sarva-darshan-free-darshan-29-compartments-14-hours-special-entry-darshan-rs-300-darshan-direct/
2018-03-30,52865,58102,2018-03-30 18:29:58,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 31 Compartments / 12 Hours, Speci","About 52,865 pilgrims had Srivari darshan from 3am to 6pm on March 30",https://news.tirumala.org/about-52865-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-march-30/
2018-03-31,54542,58107,2018-03-31 18:22:53,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 26 Compartments / 14 Hours, Speci","About 54,542 pilgrims had Srivari darshan from 3am to 6pm on March 31",https://news.tirumala.org/about-54542-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-march-31/
2018-04-01,53527,58167,2018-04-01 20:29:47,month_day_year_inferred@title,,and waiting hours details - Sarva darshan (free darshan) 31 Compartments- Line Outside / 1,"About 53,527 pilgrims had Srivari darshan from 3am to 6pm on April 1",https://news.tirumala.org/about-53527-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-april-1/
2018-04-02,50685,58208,2018-04-02 20:31:12,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 11 Compartments / 5 Hours, Specia","About 50,685 pilgrims had Srivari darshan from 3am to 6pm on April 2.",https://news.tirumala.org/about-50685-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-april-2/
2018-04-03,46655,58227,2018-04-03 18:28:35,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 16 Compartments / 6 Hours, Specia","About 46,655 pilgrims had Srivari darshan from 3am to 6pm on April 3",https://news.tirumala.org/sarva-darshan-free-darshan-16-compartments-6-hours-special-entry-darshan-rs-300-darshan-direct-2/
2018-04-04,39363,58302,2018-04-04 18:49:50,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 15 Compartments / 6 Hours, Specia","About 39,363 pilgrims had Srivari darshan from 3am to 6pm on April 4",https://news.tirumala.org/about-39363-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-april-4/
2018-04-05,37353,58307,2018-04-05 18:51:48,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 29 Compartments / 8 Hours, Specia","About 37,353 pilgrims had Srivari darshan from 3am to 6pm on April 5",https://news.tirumala.org/about-37353-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-april-5/
2018-04-06,45518,58391,2018-04-06 18:42:44,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 11 Compartments / 5 Hours, Specia","About 45,518 pilgrims had Srivari darshan from 3am to 6pm on April 6",https://news.tirumala.org/about-45518-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-april-6/
2018-04-07,49786,58349,2018-04-07 18:40:45,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 28 Compartments / 8 Hours, Specia","About 49,786 pilgrims had Srivari darshan from 3am to 6pm on April 7.",https://news.tirumala.org/about-49786-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-april-7/
2018-04-08,52194,58415,2018-04-08 18:50:37,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 26 Compartments / 8 Hours, Specia","About 52,194 pilgrims had Srivari darshan from 3am to 6pm on April 8",https://news.tirumala.org/about-52194-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-april-8/
2018-04-09,49361,58430,2018-04-09 18:57:32,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 9 Compartments / 5 Hours, Special","About 49,361 pilgrims had Srivari darshan from 3am to 6pm on April 9",https://news.tirumala.org/sarva-darshan-free-darshan-9-compartments-5-hours-special-entry-darshan-rs-300-darshan-direct-2/
2018-04-10,44287,58458,2018-04-10 18:36:13,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 14 Compartments / 6 Hours, Specia","About 44,287 pilgrims had Srivari darshan from 3am to 6pm on April 10",https://news.tirumala.org/sarva-darshan-free-darshan-14-compartments-6-hours-special-entry-darshan-rs-300-darshan-direct-2/
2018-04-11,38944,58491,2018-04-11 18:34:18,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 20 Compartments / 6 Hours, Specia","About 38,944 pilgrims had Srivari darshan from 3am to 6pm on April 11",https://news.tirumala.org/sarva-darshan-free-darshan-20-compartments-6-hours-special-entry-darshan-rs-300-darshan-direct-2/
2018-04-12,39174,58540,2018-04-12 19:25:28,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 27 Compartments / 7 Hours, Specia","About 39,174 pilgrims had Srivari darshan from 3am to 6pm on April 12",https://news.tirumala.org/sarva-darshan-free-darshan-27-compartments-7-hours-special-entry-darshan-rs-300-darshan-direct/
2018-04-13,39886,58570,2018-04-13 18:21:04,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 28 Compartments / 7 Hours, Specia","About 39,886 pilgrims had Srivari darshan from 3am to 6pm on April 13",https://news.tirumala.org/sarva-darshan-free-darshan-28-compartments-7-hours-special-entry-darshan-rs-300-darshan-direct/
2018-04-14,54861,58595,2018-04-14 18:16:29,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 31 Compartments / 16 Hours, Speci","About 54,861 pilgrims had Srivari darshan from 3am to 6pm on April 14",https://news.tirumala.org/about-54861-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-april-14/
2018-04-15,64804,58629,2018-04-15 19:23:40,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 29 Compartments / 12 Hours, Speci","About 64,804 pilgrims had Srivari darshan from 3am to 6pm on April 15",https://news.tirumala.org/sarva-darshan-free-darshan-29-compartments-12-hours-special-entry-darshan-rs-300-darshan-direct/
2018-04-16,54189,58661,2018-04-16 19:47:47,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 31 Compartments / 10 Hours, Speci","About 54,189 pilgrims had Srivari darshan from 3am to 6pm on April 16",https://news.tirumala.org/sarva-darshan-free-darshan-31-compartments-10-hours-special-entry-darshan-rs-300-darshan-direct-3/
2018-04-17,46757,58691,2018-04-17 18:48:08,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 12 Compartments / 6 Hours, Specia","About 46,757 pilgrims had Srivari darshan from 3am to 6pm on April 17",https://news.tirumala.org/about-46757-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-april-17/
2018-04-18,37463,58706,2018-04-18 18:45:42,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 22 Compartments / 7 Hours, Specia","About 37,463 pilgrims had Srivari darshan from 3am to 6pm on April 18",https://news.tirumala.org/sarva-darshan-free-darshan-22-compartments-7-hours-special-entry-darshan-rs-300-darshan-direct/
2018-04-19,37675,58751,2018-04-19 18:18:31,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 23 Compartments / 7 Hours, Specia","About 37,675 pilgrims had Srivari darshan from 3am to 6pm on April 19",https://news.tirumala.org/sarva-darshan-free-darshan-23-compartments-7-hours-special-entry-darshan-rs-300-darshan-direct/
2018-04-20,38029,58754,2018-04-20 18:37:13,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 22 Compartments / 7 Hours, Specia","About 38,029 pilgrims had Srivari darshan from 3am to 6pm on April 20",https://news.tirumala.org/about-38029-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-april-20/
2018-04-21,52950,58801,2018-04-21 18:21:43,month_day_year_inferred@body,,"and waiting hours details - Sarva darshan (free darshan) 22 Compartments / 5 Hours, Specia","Sarva darshan (free darshan) 22 Compartments / 5 Hours, Special Entry darshan (Rs.300 darshan) Direct",https://news.tirumala.org/sarva-darshan-free-darshan-22-compartments-5-hours-special-entry-darshan-rs-300-darshan-direct/
2018-04-22,60717,58847,2018-04-22 18:57:03,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 20 Compartments / 4 Hours, Specia","About 60,717 pilgrims had Srivari darshan from 3am to 6pm on April 22",https://news.tirumala.org/about-60717-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-april-22/
2018-04-23,48746,58901,2018-04-23 19:01:23,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 27 Compartments / 7 Hours, Specia","About 48,746 pilgrims had Srivari darshan from 3am to 6pm on April 23",https://news.tirumala.org/about-48746-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-april-23/
2018-04-24,46853,59013,2018-04-24 18:43:43,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 26 Compartments / 6 Hours, Specia","About 46,853 pilgrims had Srivari darshan from 3am to 6pm on April 24",https://news.tirumala.org/about-46853-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-april-24/
2018-04-25,39038,59015,2018-04-25 18:44:32,month_day_year_inferred@title,,"and waiting hours details - Sarva darshan (free darshan) 31 Compartments / 8 Hours, Specia","About 39,038 pilgrims had Srivari darshan from 3am to 6pm on April 25",https://news.tirumala.org/about-39038-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-april-25/
2018-04-26,40301,59101,2018-04-26 19:08:57,month_day_year_inferred@title,10,"and waiting hours details - Sarva darshan (free darshan) Line Outside / 10 Hours, Special","About 40,301 pilgrims had Srivari darshan from 3am to 6pm on April 26",https://news.tirumala.org/about-40301-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-april-26/
2018-04-27,42425,59137,2018-04-27 19:39:29,month_day_year_inferred@title,10,"and waiting hours details - Sarva darshan (free darshan) Line Outside / 10 Hours, Special","About 42,425 pilgrims had Srivari darshan from 3am to 6pm on April 27",https://news.tirumala.org/sarva-darshan-free-darshan-line-outside-10-hours-special-entry-darshan-rs-300-darshan-direct/
2018-04-28,50668,59210,2018-04-28 19:08:52,month_day_year_inferred@title,14,"and waiting hours details - Sarva darshan (free darshan) Line Outside / 14 Hours, Special","About 50,668 pilgrims had Srivari darshan from 3am to 6pm on April 28",https://news.tirumala.org/sarva-darshan-free-darshan-line-outside-14-hours-special-entry-darshan-rs-300-darshan-direct-2/
2018-04-29,61810,59298,2018-04-29 18:59:56,month_day_year_inferred@title,12,"and waiting hours details - Sarva darshan (free darshan) Line Outside / 12 Hours, Special","About 61,810 pilgrims had Srivari darshan from 3am to 6pm on April 29",https://news.tirumala.org/sarva-darshan-free-darshan-line-outside-12-hours-special-entry-darshan-rs-300-darshan-direct-3/
